ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000229348.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198692.5	NaN	NaN	NaN	NaN	0.7191	NaN	NaN	NaN
ENSG00000150403.13	-1.6451	-1.8106	NaN	NaN	0.8735	NaN	NaN	NaN
ENSG00000271533.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.3081	NaN
ENSG00000207174.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.3402	NaN
ENSG00000264666.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0934
ENSG00000238465.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000224413.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000141519.10	-2.6712	NaN	NaN	NaN	-0.7789	NaN	NaN	NaN
ENSG00000246763.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000143457.6	NaN	NaN	NaN	NaN	-1.7850	NaN	NaN	NaN
ENSG00000232046.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000217576.7	NaN	NaN	NaN	NaN	NaN	NaN	-0.4371	-1.4773
ENSG00000225264.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.5950
ENSG00000261000.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000130487.4	-3.4695	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000241506.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000151327.8	NaN	NaN	-0.6622	NaN	-1.8691	NaN	NaN	-1.9549
ENSG00000170476.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198873.10	NaN	2.0540	NaN	NaN	0.3328	NaN	NaN	NaN
ENSG00000261015.1	NaN	NaN	NaN	NaN	NaN	NaN	-0.4106	NaN
ENSG00000168924.10	0.5114	NaN	-0.3591	NaN	2.5083	NaN	NaN	NaN
ENSG00000106536.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000183726.6	NaN	NaN	0.2674	NaN	-1.0101	NaN	NaN	NaN
ENSG00000225192.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.4695	NaN
ENSG00000262052.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000231073.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000226661.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000104369.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000200687.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000266820.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2851
ENSG00000267280.1	NaN	NaN	NaN	NaN	NaN	NaN	0.5476	1.6403
ENSG00000206775.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.9455	NaN
ENSG00000256969.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000184838.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000248599.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000233476.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000184432.5	-0.6501	NaN	NaN	NaN	-0.1800	NaN	NaN	NaN
ENSG00000047579.15	NaN	NaN	NaN	NaN	-0.4991	NaN	NaN	NaN
ENSG00000243175.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267283.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188959.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000184911.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000199627.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000227227.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000204173.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.9030
ENSG00000116809.7	1.6229	NaN	3.6598	NaN	0.5305	NaN	NaN	NaN
ENSG00000171634.12	-1.0916	NaN	1.3670	NaN	-0.9127	NaN	NaN	NaN
ENSG00000237332.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000250167.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000205903.2	NaN	NaN	NaN	NaN	NaN	NaN	-0.8106	1.0581
ENSG00000162374.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000234978.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000245532.4	NaN	NaN	NaN	NaN	NaN	NaN	0.6834	NaN
ENSG00000237886.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000231896.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000259098.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000160862.8	-1.6919	NaN	-1.0407	NaN	-1.1196	NaN	NaN	NaN
ENSG00000229241.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000243273.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000135387.15	-0.5626	NaN	2.4847	NaN	-0.4681	NaN	NaN	NaN
ENSG00000036257.8	-0.9707	-0.5626	NaN	NaN	-0.3538	NaN	NaN	NaN
ENSG00000167785.4	NaN	NaN	NaN	NaN	-0.4471	NaN	NaN	NaN
ENSG00000259788.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000197301.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000165934.8	-0.4695	NaN	NaN	NaN	-0.7585	NaN	NaN	NaN
ENSG00000244097.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258460.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000143543.10	-1.1476	-0.0101	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000023191.12	-0.2944	0.9567	NaN	NaN	1.8735	NaN	NaN	NaN
ENSG00000026297.11	-1.2996	-0.1920	NaN	NaN	0.9499	NaN	NaN	NaN
ENSG00000173915.8	NaN	NaN	NaN	NaN	-0.8150	NaN	NaN	NaN
ENSG00000124839.8	-0.5237	-1.3402	-0.5309	NaN	0.3249	NaN	NaN	0.4957
ENSG00000047315.10	0.0748	NaN	NaN	NaN	-0.9549	NaN	NaN	NaN
ENSG00000272510.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000202054.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.7326	NaN
ENSG00000183086.10	NaN	NaN	NaN	NaN	-1.5461	NaN	NaN	NaN
ENSG00000212670.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000124151.14	-0.9707	NaN	-0.8372	NaN	-0.3668	NaN	NaN	NaN
ENSG00000202198.1	NaN	NaN	NaN	NaN	NaN	NaN	-3.1887	NaN
ENSG00000124203.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000120549.11	-0.6810	NaN	3.3885	NaN	0.1635	NaN	NaN	NaN
ENSG00000028116.12	NaN	NaN	NaN	NaN	-0.2242	NaN	NaN	NaN
ENSG00000234207.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000264513.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000248890.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000167311.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000139174.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000007908.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000138160.4	NaN	NaN	NaN	NaN	0.8919	NaN	NaN	NaN
ENSG00000110680.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000112164.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000247903.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000075151.15	-1.6936	-0.9252	NaN	NaN	-0.8665	NaN	NaN	NaN
ENSG00000048342.11	NaN	NaN	NaN	NaN	-1.1172	NaN	NaN	NaN
ENSG00000120896.9	0.8826	3.3118	0.8254	NaN	1.8786	NaN	NaN	1.1743
ENSG00000267298.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000166762.12	NaN	NaN	NaN	NaN	0.9899	NaN	NaN	NaN
ENSG00000104331.4	-1.4106	NaN	-0.4371	NaN	-1.1476	NaN	NaN	NaN
ENSG00000197062.7	NaN	NaN	NaN	NaN	NaN	NaN	-1.2631	-1.7850
ENSG00000184634.11	-0.7195	NaN	NaN	NaN	0.5305	NaN	NaN	NaN
ENSG00000152443.8	-2.5626	NaN	-3.0545	NaN	-0.7326	NaN	NaN	NaN
ENSG00000171798.13	NaN	NaN	NaN	NaN	0.7328	NaN	NaN	NaN
ENSG00000247516.3	NaN	NaN	NaN	NaN	NaN	NaN	-0.6622	3.1003
ENSG00000182985.12	-2.0407	NaN	-0.4189	NaN	0.5646	NaN	NaN	NaN
ENSG00000109738.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000115468.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000255031.1	NaN	NaN	NaN	NaN	NaN	NaN	1.0451	0.4088
ENSG00000184058.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000253475.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000139800.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000125657.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000047188.11	-1.0407	NaN	NaN	NaN	0.2759	NaN	NaN	NaN
ENSG00000182368.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000228697.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000109576.9	NaN	NaN	NaN	NaN	-0.0481	NaN	NaN	NaN
ENSG00000182404.6	NaN	NaN	NaN	NaN	NaN	NaN	-1.5399	NaN
ENSG00000106070.13	-1.3700	0.4898	-3.4695	NaN	0.3365	NaN	NaN	NaN
ENSG00000270102.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000228586.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000241728.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000268869.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1419
ENSG00000197050.6	NaN	NaN	NaN	NaN	-0.4695	NaN	NaN	NaN
ENSG00000242861.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2394
ENSG00000132382.10	-0.7377	NaN	-0.4955	NaN	0.9183	NaN	NaN	NaN
ENSG00000228315.7	NaN	NaN	NaN	NaN	NaN	NaN	-0.1476	0.2595
ENSG00000237742.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198393.3	-2.6070	-0.7997	NaN	NaN	-1.9390	NaN	NaN	NaN
ENSG00000068976.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000138152.7	NaN	NaN	NaN	NaN	0.0517	NaN	NaN	NaN
ENSG00000253406.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000149260.10	NaN	NaN	NaN	NaN	-0.7691	NaN	NaN	NaN
ENSG00000179603.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000204634.8	-0.6712	NaN	NaN	NaN	0.6434	NaN	NaN	0.0013
ENSG00000200661.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000185085.2	0.2999	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267207.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000262117.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000255032.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000270362.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000100316.11	-3.5590	NaN	NaN	NaN	-2.9777	NaN	NaN	NaN
ENSG00000132429.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188211.4	-0.8480	NaN	-1.9549	NaN	-0.4232	NaN	NaN	NaN
ENSG00000215256.3	NaN	NaN	NaN	NaN	NaN	NaN	-0.4695	0.7004
ENSG00000151093.3	NaN	NaN	NaN	NaN	0.6300	NaN	NaN	NaN
ENSG00000174446.8	NaN	NaN	NaN	NaN	-1.6070	NaN	NaN	NaN
ENSG00000228906.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000055955.11	NaN	NaN	NaN	NaN	3.2216	NaN	NaN	NaN
ENSG00000197594.7	-1.7997	NaN	-1.6514	NaN	-1.5027	NaN	NaN	NaN
ENSG00000116977.14	-3.0545	NaN	-1.8257	NaN	-0.4557	NaN	NaN	NaN
ENSG00000229214.1	NaN	NaN	NaN	NaN	NaN	NaN	-3.3175	-1.5301
ENSG00000116329.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000235751.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.8475
ENSG00000234884.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000119614.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000226337.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114770.12	-1.3700	NaN	0.2949	NaN	0.4062	NaN	NaN	NaN
ENSG00000160284.10	NaN	NaN	NaN	NaN	1.1912	NaN	NaN	NaN
ENSG00000169914.5	-1.7326	NaN	0.3732	NaN	0.0934	NaN	NaN	NaN
ENSG00000108797.7	-0.7326	-1.7326	0.3829	NaN	0.9656	NaN	NaN	NaN
ENSG00000236456.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000250151.5	-1.7115	NaN	-3.0545	NaN	0.2419	NaN	NaN	NaN
ENSG00000182749.5	NaN	NaN	-0.7326	NaN	-0.7326	NaN	NaN	NaN
ENSG00000251725.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000186340.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000213606.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000131386.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000119321.4	-1.2256	NaN	-0.4695	NaN	-0.0344	NaN	NaN	NaN
ENSG00000258535.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000092208.12	NaN	NaN	NaN	NaN	-2.0221	NaN	NaN	NaN
ENSG00000199004.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114978.13	NaN	NaN	0.0044	NaN	-1.2889	NaN	NaN	NaN
ENSG00000056277.11	NaN	NaN	NaN	NaN	0.2100	NaN	NaN	NaN
ENSG00000161132.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000239127.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.9889	NaN
ENSG00000169398.15	-0.3227	2.9679	NaN	NaN	-0.1996	NaN	NaN	NaN
ENSG00000219928.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000271780.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.1476	NaN
ENSG00000198453.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000249396.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000140950.11	NaN	NaN	NaN	NaN	-0.4636	NaN	NaN	NaN
ENSG00000262470.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000120889.8	-1.9305	NaN	-1.3846	NaN	-0.4513	NaN	NaN	NaN
ENSG00000226742.3	NaN	NaN	NaN	NaN	1.3245	NaN	NaN	NaN
ENSG00000264229.1	NaN	NaN	NaN	NaN	NaN	NaN	-4.0081	NaN
ENSG00000131732.7	NaN	-1.0545	NaN	NaN	-3.0545	NaN	NaN	NaN
ENSG00000155465.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000127946.12	-0.8480	NaN	-3.9549	NaN	-1.4527	NaN	NaN	NaN
ENSG00000255073.4	NaN	NaN	NaN	NaN	NaN	NaN	0.4374	-0.2545
ENSG00000179981.9	-2.5626	NaN	NaN	NaN	0.2542	NaN	NaN	NaN
ENSG00000206652.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000200530.1	NaN	NaN	NaN	NaN	NaN	NaN	-3.0672	NaN
ENSG00000171189.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000253311.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000261286.1	NaN	NaN	NaN	NaN	NaN	NaN	-1.6070	-0.1476
ENSG00000258610.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000230563.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000234235.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7853
ENSG00000189269.8	NaN	NaN	NaN	NaN	-0.5261	NaN	NaN	NaN
ENSG00000132182.7	-1.4289	NaN	-1.5012	NaN	0.4508	NaN	NaN	NaN
ENSG00000270087.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0605
ENSG00000118900.10	-1.4502	-3.3175	-0.0273	NaN	-0.4239	NaN	NaN	NaN
ENSG00000175658.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000242009.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000100167.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000237413.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.4106
ENSG00000134371.9	-0.7001	NaN	NaN	NaN	-0.4554	NaN	NaN	NaN
ENSG00000184678.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000249650.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000259476.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267778.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000196757.3	NaN	NaN	NaN	NaN	0.2011	NaN	NaN	NaN
ENSG00000269035.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000242588.2	NaN	NaN	NaN	NaN	NaN	NaN	-1.2020	-1.1354
ENSG00000172183.10	NaN	NaN	NaN	NaN	-0.8581	NaN	NaN	NaN
ENSG00000162687.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000096063.10	-0.4777	NaN	-0.6819	NaN	-0.2722	NaN	NaN	NaN
ENSG00000258827.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000102078.11	NaN	NaN	3.5529	NaN	-1.2631	NaN	NaN	NaN
ENSG00000225568.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000159335.11	-0.1476	NaN	-0.0193	NaN	2.1118	NaN	NaN	NaN
ENSG00000120278.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114529.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000078487.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000005022.5	0.0819	NaN	NaN	NaN	-2.0221	NaN	NaN	NaN
ENSG00000258550.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000251161.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000154001.9	NaN	-1.3175	-0.4695	NaN	-0.4166	NaN	NaN	NaN
ENSG00000261533.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000242216.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000213703.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000213073.4	NaN	NaN	NaN	NaN	NaN	NaN	1.0451	NaN
ENSG00000230667.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000103381.7	-0.4277	NaN	-0.9549	NaN	-0.4825	NaN	NaN	NaN
ENSG00000269963.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000265888.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.1476
ENSG00000233674.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000107164.15	-0.8150	NaN	1.8524	NaN	0.7113	NaN	NaN	NaN
ENSG00000185897.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000204394.8	-0.4987	NaN	NaN	NaN	0.6900	NaN	NaN	NaN
ENSG00000246308.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000131149.13	-0.4806	1.1479	-0.7326	NaN	2.3420	NaN	NaN	NaN
ENSG00000249899.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000164621.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188167.4	NaN	NaN	-0.7691	NaN	0.1520	NaN	NaN	NaN
ENSG00000254951.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000226574.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000230102.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000180616.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000248144.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000108511.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000250407.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000241685.4	-0.7850	NaN	NaN	NaN	-0.2624	NaN	NaN	NaN
ENSG00000273353.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000205147.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000205696.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000126106.9	NaN	NaN	NaN	NaN	0.5943	NaN	NaN	NaN
ENSG00000184304.10	NaN	NaN	NaN	NaN	-0.7923	NaN	NaN	NaN
ENSG00000170325.10	-1.2851	NaN	NaN	NaN	0.4586	NaN	NaN	NaN
ENSG00000145687.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000232294.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000207730.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000087095.8	-1.6070	-1.3402	NaN	NaN	-0.8743	NaN	NaN	NaN
ENSG00000201229.1	NaN	NaN	NaN	NaN	NaN	NaN	-5.0545	NaN
ENSG00000258781.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000227165.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.5399
ENSG00000122958.10	NaN	NaN	NaN	NaN	-0.6110	NaN	NaN	NaN
ENSG00000231236.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000236709.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000183454.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000222365.1	NaN	NaN	NaN	NaN	NaN	NaN	-2.6533	NaN
ENSG00000126953.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000231523.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000005020.8	NaN	NaN	NaN	NaN	-0.1069	NaN	NaN	NaN
ENSG00000188266.9	NaN	NaN	NaN	NaN	-1.1476	NaN	NaN	NaN
ENSG00000198899.2	-1.7254	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000269936.2	NaN	NaN	NaN	NaN	NaN	NaN	-1.8846	NaN
ENSG00000257605.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000263624.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000070718.7	NaN	NaN	NaN	NaN	0.7104	NaN	NaN	NaN
ENSG00000198089.10	-0.1476	NaN	NaN	NaN	0.4515	NaN	NaN	NaN
ENSG00000258872.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000234134.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000223754.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000172809.8	-1.3492	-0.6070	1.7784	NaN	0.7726	NaN	NaN	NaN
ENSG00000235381.1	NaN	NaN	NaN	NaN	NaN	NaN	0.1378	NaN
ENSG00000260855.1	NaN	NaN	NaN	NaN	NaN	NaN	-1.5626	NaN
ENSG00000185842.10	-2.6836	NaN	NaN	NaN	-0.5458	NaN	NaN	NaN
ENSG00000086717.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000158201.5	NaN	NaN	NaN	NaN	-0.4846	NaN	NaN	NaN
ENSG00000196091.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000081842.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000146729.5	NaN	NaN	NaN	NaN	-0.4695	NaN	NaN	NaN
ENSG00000214313.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000259900.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.8150
ENSG00000145975.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000080345.13	-1.0189	1.6250	1.3076	NaN	-0.2568	NaN	-2.6070	-0.4232
ENSG00000232725.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000169499.10	NaN	NaN	NaN	NaN	0.1216	NaN	NaN	NaN
ENSG00000261254.1	NaN	NaN	NaN	NaN	NaN	NaN	0.1743	NaN
ENSG00000201301.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000132003.5	-2.4695	NaN	NaN	NaN	-1.2500	NaN	NaN	NaN
ENSG00000140280.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258839.2	-1.7326	0.8856	NaN	NaN	0.5305	NaN	0.6755	1.4374
ENSG00000121075.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188501.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000244115.1	NaN	NaN	NaN	NaN	-0.3648	NaN	NaN	NaN
ENSG00000231460.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000239043.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000148200.12	-1.5882	NaN	1.1934	NaN	-0.3326	NaN	NaN	NaN
ENSG00000115009.7	NaN	NaN	0.6179	NaN	-0.0651	NaN	NaN	NaN
