ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000092929.7	102	70	66	0	381	0	0	0
ENSG00000161960.10	99	280	27	0	609	0	1	0
ENSG00000110237.3	70	4	16	0	531	0	0	0
ENSG00000011132.7	6	2	0	0	34	0	0	0
ENSG00000249967.1	0	1	4	0	97	0	0	0
ENSG00000258892.1	0	0	0	0	0	0	1	232
ENSG00000142168.10	9	0	2	0	40	0	0	0
ENSG00000159618.11	0	0	0	0	0	0	0	1
ENSG00000148187.13	2	3	1	0	87	0	0	0
ENSG00000146085.7	5	0	2	0	17	0	0	0
ENSG00000102218.5	1	0	0	0	13	0	0	0
ENSG00000222724.1	0	0	0	0	0	0	2	0
ENSG00000104695.8	6	17	4	0	32	0	3	2
ENSG00000235058.1	0	0	0	0	0	0	0	1
ENSG00000102265.7	9	1	2	0	4	0	0	0
ENSG00000167191.7	0	1	0	0	2	0	0	0
ENSG00000139515.5	0	0	0	0	1	0	0	0
ENSG00000259736.1	0	0	0	0	0	0	0	21
ENSG00000259399.1	7	2	3	0	329	0	0	0
ENSG00000182901.11	0	0	0	0	1	0	0	0
ENSG00000236289.2	0	0	0	0	0	0	0	6
ENSG00000088053.7	1	0	0	0	5	0	0	0
ENSG00000105258.4	2	0	0	0	7	0	0	0
ENSG00000159202.13	21	16	65	0	86	0	0	0
ENSG00000029639.6	12	5	5	0	934	0	0	0
ENSG00000202314.1	0	0	0	0	0	0	28	0
ENSG00000111224.9	0	3	5	0	63	0	1	20
ENSG00000182272.7	280	0	8	0	1136	0	1	0
ENSG00000185619.13	30	67	13	5	3706	0	0	0
ENSG00000124145.5	5	0	44	0	135	0	0	0
ENSG00000166171.8	0	0	0	0	8	0	0	0
ENSG00000124786.8	3	3	0	0	16	0	0	0
ENSG00000203315.1	0	0	0	0	0	0	1	0
ENSG00000088808.12	5	16	2	0	175	0	0	0
ENSG00000198752.5	70	9	33	0	515	0	0	0
ENSG00000100883.7	18	7	4	0	149	0	0	0
ENSG00000137185.7	3	0	0	0	9	0	0	0
ENSG00000254782.1	0	0	0	0	0	0	13	423
ENSG00000172572.6	1	0	2	0	36	0	0	0
ENSG00000165113.8	0	2	0	0	51	0	0	0
ENSG00000203507.2	0	0	0	0	0	0	1	0
ENSG00000266371.1	0	0	0	0	0	0	23	12
ENSG00000254362.1	0	0	0	0	0	0	0	2
ENSG00000060566.9	4	0	5	0	2	0	0	0
ENSG00000038427.11	5	0	3	0	26	0	0	0
ENSG00000177225.12	26	2	120	0	283	0	0	0
ENSG00000107829.9	11	31	6	0	713	0	0	0
ENSG00000056487.11	0	0	0	0	2	0	0	0
ENSG00000221968.4	21	1	17	0	117	0	0	0
ENSG00000157916.14	18	26	11	0	180	0	0	0
ENSG00000252985.1	0	0	0	0	0	0	1	0
ENSG00000162408.10	8	1	9	0	63	0	0	0
ENSG00000117834.8	34	0	32	0	190	0	0	0
ENSG00000148935.6	9	5	5	0	572	0	0	0
ENSG00000269516.2	0	0	0	0	0	0	0	5
ENSG00000143418.15	26	63	27	0	192	0	0	2
ENSG00000169964.5	3	0	2	0	11	0	0	0
ENSG00000271788.1	0	0	0	0	0	0	1	0
ENSG00000178974.5	8	4	3	0	185	0	2	21
ENSG00000231890.3	0	0	0	0	0	0	11	26
ENSG00000166845.9	1	0	2	0	10	0	0	0
ENSG00000106105.9	23	0	4	0	255	0	0	0
ENSG00000156968.8	4	3	16	0	176	0	0	0
ENSG00000091106.14	0	0	0	0	2	0	0	0
ENSG00000054793.9	14	3	32	0	279	0	0	0
ENSG00000197857.9	6	0	3	0	163	0	0	10
ENSG00000232401.1	0	0	0	0	0	0	0	1
ENSG00000171793.9	16	7	34	0	173	0	0	0
ENSG00000130427.2	0	0	0	0	4	0	0	0
ENSG00000038210.9	3	2	6	0	106	0	0	0
ENSG00000155876.4	10	4	27	0	0	0	0	0
ENSG00000151806.9	1	0	5	0	20	0	0	0
ENSG00000157978.7	1	1	3	0	188	0	0	0
ENSG00000051108.10	47	4	421	0	102	0	0	0
ENSG00000263350.1	0	0	0	0	0	0	0	1
ENSG00000129219.9	18	1	5	0	97	0	0	0
ENSG00000125991.14	37	0	8	0	302	0	0	0
ENSG00000256508.2	0	0	0	0	0	0	0	2
ENSG00000207928.1	0	0	0	0	0	0	2	0
ENSG00000010818.4	14	29	2	0	1716	0	0	0
ENSG00000161267.7	6	10	11	0	580	0	0	0
ENSG00000087253.7	4	0	7	0	63	0	0	0
ENSG00000202252.1	0	0	0	0	0	0	111	0
ENSG00000160767.16	29	21	12	0	46	0	3	0
ENSG00000141452.5	1	1	0	0	31	0	0	0
ENSG00000137133.6	1	0	0	0	3	0	1	0
ENSG00000214894.2	0	0	0	0	0	0	0	1
ENSG00000185274.7	0	0	0	0	4	0	0	0
ENSG00000248227.1	0	0	0	0	0	0	0	1
ENSG00000166707.6	0	1	0	0	0	0	0	0
ENSG00000141034.5	2	1	9	0	21	0	0	0
ENSG00000200661.1	0	0	0	0	0	0	1	0
ENSG00000109861.11	33	1	13	0	37	0	0	0
ENSG00000248175.1	0	0	0	0	0	0	1	0
ENSG00000201793.1	0	0	0	0	0	0	13	0
ENSG00000234160.1	0	0	0	0	0	0	3	1
ENSG00000167613.11	0	0	0	0	3	0	0	0
ENSG00000112039.3	2	0	1	0	8	0	0	0
ENSG00000118495.14	0	21	0	0	26	0	0	0
ENSG00000251379.1	0	0	0	0	0	0	0	12
ENSG00000101197.8	3	3	1	0	17	0	0	0
ENSG00000202515.1	0	0	0	0	0	0	3	0
ENSG00000147533.12	3	23	2	0	28	0	0	0
ENSG00000183114.6	4	1	5	0	0	0	0	0
ENSG00000171115.3	0	0	1	0	0	0	0	0
ENSG00000047230.10	4	4	2	0	172	0	0	0
ENSG00000176871.4	7	12	5	0	200	0	0	0
ENSG00000221417.1	0	0	0	0	0	0	6	0
ENSG00000107862.4	46	5	7	0	439	0	0	0
ENSG00000172409.5	2	0	0	0	0	0	0	0
ENSG00000171681.8	5	0	1	0	39	0	0	0
ENSG00000213132.2	65	21	38	0	0	0	0	0
ENSG00000136280.11	8	11	1	0	242	0	0	4
ENSG00000091157.9	5	0	10	0	104	0	0	0
ENSG00000204060.4	0	0	0	0	11	0	0	0
ENSG00000189120.3	0	0	1	0	0	0	0	0
ENSG00000238279.1	0	0	0	0	0	0	1	0
ENSG00000114999.7	8	2	54	0	137	0	0	0
ENSG00000104228.8	17	0	16	0	61	0	0	0
ENSG00000163029.11	15	9	1	0	172	0	0	0
ENSG00000264845.2	0	0	0	0	0	0	2	9
ENSG00000264875.1	0	0	0	0	0	0	2	0
ENSG00000072609.13	12	5	10	0	958	0	0	0
ENSG00000121274.8	20	0	128	0	366	0	0	0
ENSG00000164023.10	0	0	1	0	15	0	0	0
ENSG00000143479.11	2	0	0	0	2	0	0	2
ENSG00000162174.8	9	1	39	0	76	0	0	0
ENSG00000148225.11	0	0	0	0	6	0	0	0
ENSG00000235944.3	0	0	0	0	0	0	3	17
ENSG00000102984.10	4	1	0	0	23	0	2	1
ENSG00000197763.8	2	0	1	0	41	0	0	15
ENSG00000131591.13	17	10	3	0	606	0	0	0
ENSG00000156239.7	1	0	4	0	3	0	0	0
ENSG00000126456.11	30	85	0	0	108	0	0	0
ENSG00000267095.1	0	0	0	0	0	0	0	1
ENSG00000261758.1	0	0	0	0	0	0	4	0
ENSG00000074356.12	12	0	18	0	49	0	0	0
ENSG00000272333.1	286	0	3	0	530	0	0	0
ENSG00000197599.8	4	0	0	0	24	0	0	0
ENSG00000151725.7	3	0	1	0	78	0	0	0
ENSG00000228903.2	0	0	0	0	0	0	0	3
ENSG00000269609.1	0	0	0	0	0	0	41	12
ENSG00000138639.13	0	0	0	0	11	0	0	0
ENSG00000160218.8	11	1	19	0	358	0	0	0
ENSG00000065320.4	0	0	1	0	0	0	0	0
ENSG00000176454.9	22	2	2	0	113	0	0	0
ENSG00000134452.15	22	5	1	0	338	0	0	0
ENSG00000213719.4	19	44	26	0	77	0	0	0
ENSG00000089127.8	0	0	0	0	2	0	0	0
ENSG00000171056.6	1	0	2	0	248	0	0	0
ENSG00000225860.2	0	0	0	0	0	0	1	0
ENSG00000172239.9	1	3	3	0	47	0	0	0
ENSG00000186432.4	3	12	45	0	370	0	0	0
ENSG00000185716.7	4	6	11	0	415	0	0	0
ENSG00000200922.1	0	0	0	0	0	0	1	0
ENSG00000162627.12	2	0	0	0	69	0	0	0
ENSG00000188266.9	2	0	1	0	8	0	0	0
ENSG00000134294.9	123	88	237	0	902	0	0	0
ENSG00000160087.16	15	78	12	0	821	0	0	0
ENSG00000223923.1	0	0	0	0	0	0	0	1
ENSG00000130803.10	10	0	2	0	75	0	0	0
ENSG00000212464.1	0	0	0	0	0	0	22	0
ENSG00000176658.12	1	2	2	0	222	0	0	0
ENSG00000141002.14	150	3	11	0	1342	0	0	0
ENSG00000117505.8	1	7	37	0	9	0	0	0
ENSG00000248594.2	0	0	0	0	0	0	0	1
ENSG00000221366.1	0	0	0	0	0	0	9	0
ENSG00000109625.14	0	5	0	0	17	0	0	0
ENSG00000248663.2	0	0	0	0	0	0	0	3
ENSG00000153066.8	18	5	0	0	511	0	0	0
ENSG00000206043.6	0	0	0	0	1	0	0	0
ENSG00000089157.11	27	34	0	0	36	0	0	0
ENSG00000184058.8	0	0	0	0	3	0	0	0
ENSG00000183421.7	1	1	3	0	58	0	0	0
ENSG00000145331.9	0	0	1	0	2	0	0	0
ENSG00000241484.5	23	1	0	0	557	0	0	0
ENSG00000162929.9	4	0	7	0	50	0	0	16
ENSG00000248710.1	0	0	0	0	0	0	3	55
ENSG00000203849.6	0	0	0	0	0	0	2	168
ENSG00000254295.1	0	0	0	0	0	0	1	2
ENSG00000214140.6	0	0	0	0	0	0	0	3
ENSG00000100473.11	10	6	2	0	33	0	0	0
ENSG00000260793.2	0	0	0	0	0	0	13	3
ENSG00000135365.11	5	10	14	0	395	0	0	0
ENSG00000210191.1	0	0	0	0	0	0	39	0
ENSG00000169991.6	7	1	16	0	411	0	0	0
ENSG00000161638.6	0	0	0	0	1	0	0	0
ENSG00000250349.3	3	1	0	0	372	0	0	0
ENSG00000172954.9	10	10	21	0	367	0	0	0
ENSG00000065457.6	3	5	9	0	44	0	0	0
ENSG00000271885.1	0	0	0	0	0	0	6	0
ENSG00000261534.1	0	0	0	0	0	0	2	0
ENSG00000106331.10	0	0	0	0	1	0	0	0
ENSG00000150656.10	0	0	0	0	1	0	0	0
ENSG00000021574.7	4	1	4	0	104	0	0	0
ENSG00000259030.2	0	0	0	0	8	0	0	0
ENSG00000167637.12	2	1	3	0	20	0	0	0
ENSG00000268746.1	0	0	0	0	0	0	0	1088
ENSG00000173868.7	1	0	0	0	2	0	0	0
ENSG00000168811.2	0	0	0	0	3	0	0	0
ENSG00000165502.6	5	0	0	0	1	0	0	0
ENSG00000201882.1	0	0	0	0	0	0	5	0
ENSG00000143924.14	122	27	88	0	3128	0	0	0
ENSG00000234948.1	0	0	0	0	0	0	0	51
ENSG00000204371.7	92	2	0	0	338	0	0	0
ENSG00000153064.7	0	0	0	0	5	0	0	0
ENSG00000177707.6	6	9	3	0	174	0	0	0
ENSG00000226663.2	0	0	0	0	0	0	1	0
ENSG00000234745.5	14	1	4	0	17	0	0	0
ENSG00000199874.1	0	0	0	0	0	0	1	0
ENSG00000120733.9	36	16	5	0	87	0	0	0
ENSG00000184307.9	1	0	2	0	5	0	0	0
ENSG00000184471.6	0	0	1	0	1	0	0	0
ENSG00000143375.10	3	0	1	0	8	0	0	0
ENSG00000143390.13	18	8	5	0	24	0	0	0
ENSG00000250232.1	6	2	0	0	183	0	0	0
ENSG00000128185.5	0	1	1	0	27	0	0	0
ENSG00000185924.6	0	0	0	0	4	0	0	0
ENSG00000118596.7	0	0	0	0	23	0	0	0
ENSG00000037474.10	23	3	4	0	450	0	0	0
ENSG00000197937.8	2	0	2	0	13	0	0	0
ENSG00000185087.7	0	0	0	0	2	0	0	0
ENSG00000085872.10	22	1	12	0	293	0	0	0
ENSG00000180011.6	6	41	27	0	115	0	0	0
ENSG00000105227.10	5	0	1	0	1	0	0	0
ENSG00000167548.10	350	6	94	0	317	0	0	0
ENSG00000186687.11	0	0	3	0	9	0	0	0
ENSG00000111271.10	10	2	16	0	203	0	0	0
ENSG00000225643.1	0	0	0	0	0	0	0	1
ENSG00000137672.8	0	0	0	0	1	0	0	1
ENSG00000178715.7	0	0	0	0	0	0	1	0
ENSG00000179364.9	61	45	5	0	3675	0	0	0
ENSG00000269102.1	0	0	0	0	0	0	0	1
ENSG00000094975.9	9	1	3	0	105	0	0	0
ENSG00000127054.14	95	50	5	0	685	0	0	0
ENSG00000175182.9	14	13	42	0	32	0	0	0
ENSG00000220201.3	3	30	0	0	2	0	0	0
ENSG00000116237.11	5	0	20	0	16	0	0	0
ENSG00000169679.10	6	8	1	0	96	0	0	0
ENSG00000225996.2	6	7	5	0	6	0	0	0
ENSG00000135316.13	24	60	28	0	259	0	0	0
ENSG00000270808.1	0	0	0	0	0	0	1	0
ENSG00000100558.4	0	0	0	0	1	0	0	0
ENSG00000160298.13	4	13	14	0	39	0	0	0
ENSG00000059691.7	5	0	1	0	128	0	0	0
ENSG00000264546.1	0	0	0	0	0	0	5	2
ENSG00000163466.11	12	14	5	0	158	0	0	0
ENSG00000100351.12	0	0	0	0	2	0	0	0
ENSG00000154548.8	0	1	0	0	7	0	0	0
ENSG00000273374.1	0	0	0	0	0	0	2	0
ENSG00000198515.9	0	0	0	0	3	0	0	0
ENSG00000170903.6	0	5	3	0	13	0	0	15
ENSG00000186153.12	7	0	5	0	4941	0	0	0
ENSG00000184886.3	1	0	0	0	2	0	0	0
ENSG00000197496.4	11	2	6	0	140	0	0	0
ENSG00000260060.1	0	0	0	0	0	0	14	0
ENSG00000259116.1	0	0	0	0	0	0	0	1
ENSG00000162645.8	3	0	0	0	1	0	0	0
ENSG00000168781.17	0	0	4	0	31	0	0	0
ENSG00000158258.11	0	0	0	0	2	0	0	0
ENSG00000261544.1	0	0	0	0	0	0	6	2
ENSG00000186635.10	200	234	106	0	2334	0	0	0
ENSG00000258302.1	0	0	0	0	0	0	0	1
ENSG00000222784.1	0	0	0	0	0	0	2	0
ENSG00000125445.6	21	26	13	0	12	0	0	0
ENSG00000087589.12	0	0	0	0	2	0	0	0
ENSG00000140553.12	34	0	6	0	105	0	0	0
ENSG00000176396.9	3	0	1	0	0	0	0	0
ENSG00000233560.2	0	0	0	0	0	0	4	0
ENSG00000104897.5	21	0	2	0	144	0	0	0
ENSG00000133256.8	0	0	0	0	5	0	0	0
ENSG00000010626.10	3	3	19	0	37	0	0	0
ENSG00000172175.8	9	2	3	0	239	0	0	0
ENSG00000215644.5	1	0	0	0	13	0	0	0
ENSG00000237721.1	0	0	0	0	0	0	1	1
ENSG00000170142.7	4	8	2	0	371	0	0	0
ENSG00000079263.14	0	0	0	0	39	0	0	0
ENSG00000178162.4	0	0	0	0	0	0	0	7
ENSG00000007944.10	2	3	1	0	17	0	0	0
ENSG00000180917.12	1	0	1	0	13	0	0	0
ENSG00000200181.1	0	0	0	0	0	0	11	0
ENSG00000197958.8	7	2	2	0	145	0	0	0
ENSG00000068697.6	30	29	213	0	130	0	0	0
ENSG00000252906.1	0	0	0	0	0	0	8	0
ENSG00000132170.15	5	6	0	0	358	0	0	0
ENSG00000174485.10	12	8	8	0	341	0	0	0
ENSG00000088888.13	42	3	86	0	143	0	0	0
ENSG00000197727.1	0	0	0	0	0	0	100	7
ENSG00000182504.6	2	0	6	0	9	0	0	0
ENSG00000225418.1	0	0	0	0	0	0	0	1
ENSG00000233369.3	0	0	0	0	0	0	1	2
ENSG00000273171.1	7	0	0	0	6	0	0	0
ENSG00000143847.11	4	3	6	0	68	0	0	0
ENSG00000179833.4	8	4	104	0	88	0	7	138
ENSG00000207707.1	0	0	0	0	0	0	3	0
ENSG00000249252.1	0	0	0	0	0	0	0	19
ENSG00000184428.8	23	9	2	0	373	0	0	0
ENSG00000196652.7	4	3	7	0	53	0	1	0
ENSG00000185436.7	4	0	5	0	37	0	0	0
ENSG00000117394.15	75	29	73	0	957	0	0	0
ENSG00000254254.1	0	0	0	0	0	0	0	1
ENSG00000141384.7	2	2	0	0	89	0	0	0
ENSG00000183155.4	0	0	1	0	3	0	0	0
ENSG00000242086.4	0	0	0	0	0	0	65	228
ENSG00000162407.8	9	4	18	0	416	0	0	4
ENSG00000237282.3	0	0	0	0	0	0	0	1
ENSG00000115808.7	9	0	19	0	92	0	0	0
ENSG00000167772.7	3	0	0	0	6	0	0	0
ENSG00000054598.5	2	0	0	0	0	0	0	0
ENSG00000065427.10	13	1	3	0	46	0	0	0
ENSG00000205129.4	0	0	0	0	2	0	0	0
ENSG00000200597.1	0	0	0	0	0	0	2	0
ENSG00000077935.12	0	0	0	0	1	0	0	0
ENSG00000164967.5	2	0	5	0	4	0	0	0
ENSG00000074706.9	0	0	1	0	16	0	0	0
ENSG00000008323.11	13	2	2	0	85	0	0	0
ENSG00000272610.1	0	0	0	0	0	0	50	935
ENSG00000130066.12	48	13	39	0	445	0	0	0
ENSG00000183166.6	0	0	0	0	11	0	0	0
ENSG00000125755.14	74	14	14	0	569	0	0	0
ENSG00000229644.4	0	0	1	0	0	0	0	0
ENSG00000148296.5	5	6	12	0	44	0	0	0
ENSG00000124193.10	67	27	44	0	3472	0	0	0
ENSG00000187079.10	6	19	15	0	1132	0	0	0
ENSG00000139266.5	13	9	7	0	16	0	0	0
ENSG00000202347.1	0	0	0	0	0	0	1	0
ENSG00000141068.9	34	6	42	0	1050	0	0	0
ENSG00000223482.3	0	0	0	0	0	0	8	183
ENSG00000155621.10	1	0	1	0	104	0	0	0
ENSG00000048649.9	12	0	16	0	381	0	0	0
ENSG00000273162.1	0	0	0	0	0	0	2	0
ENSG00000247627.2	0	0	0	0	0	0	11	0
ENSG00000236609.3	3	1	0	0	5	0	0	0
ENSG00000163803.8	0	0	0	0	5	0	0	0
ENSG00000141150.3	4	6	6	0	61	0	0	0
ENSG00000181039.7	0	0	0	0	1	0	0	0
ENSG00000212549.1	0	0	0	0	0	0	2	0
ENSG00000267152.1	0	0	0	0	0	0	1	0
ENSG00000158006.9	2	0	2	0	37	0	0	0
ENSG00000198892.6	0	2	0	0	1	0	0	0
ENSG00000171160.13	1	0	1	0	8	0	0	0
ENSG00000221818.4	0	0	0	0	1	0	0	0
ENSG00000069275.12	11	14	109	0	89	0	0	0
ENSG00000186198.3	0	2	0	0	2	0	0	0
ENSG00000239697.6	2	0	4	0	19	0	0	0
ENSG00000185020.5	0	0	0	0	0	0	0	11
ENSG00000100373.5	0	0	0	0	16	0	0	0
ENSG00000231969.1	0	0	0	0	0	0	5	861
ENSG00000185475.4	1	1	3	0	3	0	0	0
ENSG00000166164.11	18	0	11	0	140	0	0	0
ENSG00000180475.4	1	0	0	0	0	0	0	0
ENSG00000105968.14	9	5	57	0	30	0	0	0
ENSG00000243811.3	0	0	0	0	36	0	0	0
ENSG00000021826.10	4	2	0	0	86	0	0	0
ENSG00000031081.6	0	0	0	0	1	0	0	0
ENSG00000196937.6	1	1	3	0	72	0	0	0
ENSG00000264101.1	0	0	0	0	0	0	1	0
ENSG00000234996.3	0	0	0	0	0	0	1	3
ENSG00000221963.5	3	1	12	0	16	0	0	0
ENSG00000106299.7	2	3	11	0	116	0	0	0
ENSG00000157168.14	0	0	0	0	2	0	0	0
ENSG00000264063.1	0	0	0	0	0	0	11	0
ENSG00000203499.6	0	0	0	0	0	0	4	14
ENSG00000230176.2	0	0	0	0	0	0	1	0
ENSG00000214597.4	7	8	0	0	41	0	8	0
ENSG00000240618.1	0	0	0	0	0	0	0	1
ENSG00000170464.5	1	1	1	0	4	0	0	0
ENSG00000134375.6	5	0	7	0	41	0	0	0
ENSG00000215151.4	0	0	0	0	0	0	1	0
ENSG00000156304.10	26	7	1	0	169	0	0	0
ENSG00000206888.1	0	0	0	0	0	0	1	0
ENSG00000263574.1	0	0	0	0	0	0	0	1
ENSG00000145425.5	11	65	5	0	116	0	0	0
ENSG00000119408.12	9	40	14	0	1539	0	0	0
ENSG00000198755.6	22	4	0	0	524	0	0	0
ENSG00000111206.8	15	2	12	0	81	0	0	0
ENSG00000263409.1	0	0	0	0	0	0	1	0
ENSG00000253842.1	0	0	0	0	0	0	1	0
ENSG00000154945.6	13	11	29	0	29	0	0	0
ENSG00000272159.1	0	0	0	0	0	0	4	0
ENSG00000263624.1	0	0	0	0	0	0	0	1
ENSG00000227741.1	0	0	0	0	0	0	4	7
ENSG00000231826.1	0	0	0	0	0	0	0	3
ENSG00000076928.13	211	7	0	0	1115	0	0	0
ENSG00000099834.14	0	0	0	0	1	0	0	0
ENSG00000164758.3	0	0	0	0	2	0	0	0
ENSG00000170832.8	14	11	1	0	344	0	0	0
ENSG00000242999.2	0	0	0	0	0	0	2	0
ENSG00000181191.11	1	1	0	0	10	0	0	0
ENSG00000053900.6	3	0	0	0	96	0	0	0
ENSG00000261351.1	0	0	0	0	0	0	1	1
ENSG00000055955.11	4	0	0	0	31	0	0	0
ENSG00000111911.5	2	2	3	0	13	0	0	0
ENSG00000186001.8	9	0	18	0	217	0	0	0
ENSG00000232019.1	0	0	0	0	0	0	1	0
ENSG00000256373.1	0	0	0	0	0	0	0	4
ENSG00000206633.1	0	0	0	0	0	0	25	0
ENSG00000164338.5	2	0	2	0	11	0	0	0
ENSG00000219433.2	0	0	0	0	0	0	0	1
ENSG00000168899.4	1	0	0	0	22	0	0	0
ENSG00000232581.1	0	0	0	0	0	0	2	0
ENSG00000164134.8	7	1	13	0	231	0	0	0
ENSG00000260574.1	0	0	0	0	0	0	2	0
ENSG00000151575.10	0	0	0	0	27	0	0	0
ENSG00000132773.7	5	0	2	0	18	0	0	0
ENSG00000180938.5	2	1	6	0	3	0	0	0
ENSG00000258303.1	0	0	0	0	0	0	0	3
ENSG00000196437.6	0	0	0	0	20	0	0	0
ENSG00000157796.13	10	0	0	0	34	0	0	0
ENSG00000063177.8	29	38	20	0	57	0	0	0
ENSG00000206979.1	0	0	0	0	0	0	8	0
ENSG00000160766.10	0	0	0	0	0	0	2	7
ENSG00000258101.1	0	0	0	0	0	0	1	3
ENSG00000063176.11	128	190	17	0	46	0	0	0
ENSG00000141140.12	33	9	17	0	321	0	2	3
ENSG00000168818.5	3	7	4	0	512	0	0	0
ENSG00000244265.1	0	0	0	0	0	0	1	0
ENSG00000182368.4	0	0	0	0	1	0	0	0
ENSG00000113504.15	147	3	53	0	4962	0	0	0
ENSG00000224523.1	0	0	0	0	0	0	0	1
ENSG00000179981.9	3	6	8	0	181	0	0	0
ENSG00000267632.1	0	0	0	0	0	0	18	0
ENSG00000140391.10	12	3	29	0	56	0	0	0
ENSG00000259886.1	0	0	0	0	0	0	1	0
ENSG00000202474.1	0	0	0	0	0	0	3	0
ENSG00000258919.1	0	0	0	0	0	0	0	1
ENSG00000145050.11	5	0	3	0	40	0	0	0
ENSG00000126070.14	6	1	16	0	138	0	0	0
ENSG00000239704.6	8	18	15	0	871	0	0	0
ENSG00000254826.1	0	0	0	0	0	0	3	2
ENSG00000206609.1	0	0	0	0	0	0	3	0
ENSG00000256050.2	0	0	0	0	0	0	0	10
ENSG00000238961.1	0	0	0	0	0	0	5	0
ENSG00000207556.1	0	0	0	0	0	0	16	0
ENSG00000261705.1	0	0	0	0	0	0	3	1
ENSG00000214511.3	0	0	0	0	2	0	0	0
ENSG00000114473.9	0	0	0	0	8	0	0	0
ENSG00000101294.12	50	5	32	0	874	0	0	0
ENSG00000156140.4	0	0	0	0	1	0	0	0
ENSG00000269388.1	0	0	0	0	0	0	0	3
ENSG00000137494.9	0	0	1	0	6	0	0	0
ENSG00000174407.7	0	0	0	0	1	0	0	0
ENSG00000178927.12	20	25	20	0	169	0	0	0
ENSG00000224312.1	0	0	0	0	0	0	0	5
ENSG00000147872.5	29	6	60	0	72	0	0	6
ENSG00000243944.1	0	0	0	0	0	0	0	8
ENSG00000163875.11	3	10	6	0	35	0	0	0
ENSG00000084636.13	56	4	0	0	182	0	0	0
ENSG00000261359.2	0	0	0	0	6	0	0	0
ENSG00000100490.5	0	0	0	0	17	0	0	8
ENSG00000050767.11	0	0	0	0	12	0	0	0
ENSG00000066923.13	0	0	0	0	1	0	14	0
ENSG00000263597.1	0	0	0	0	0	0	3	0
ENSG00000179477.5	0	0	0	0	3	0	0	0
ENSG00000182512.4	17	1	9	0	79	0	0	0
ENSG00000175305.12	0	0	0	0	13	0	0	0
ENSG00000011083.4	0	0	0	0	1	0	0	0
ENSG00000013573.12	30	4	5	0	221	0	0	0
ENSG00000236869.1	0	0	0	0	0	0	0	3
ENSG00000143889.11	15	9	29	0	378	0	0	0
ENSG00000198612.6	2	1	6	0	33	0	0	0
ENSG00000171552.8	46	81	181	0	1726	0	0	0
ENSG00000143499.9	7	2	0	0	195	0	0	0
ENSG00000170684.4	3	0	0	0	6	0	0	0
ENSG00000231806.2	0	0	0	0	0	0	1	32
ENSG00000261373.1	0	0	0	0	0	0	3	0
ENSG00000175931.8	45	2	31	0	460	0	0	0
ENSG00000256238.1	0	0	0	0	0	0	1	0
ENSG00000143630.5	26	0	5	0	144	0	0	0
ENSG00000091428.13	1	1	0	0	36	0	0	0
ENSG00000164620.4	29	76	7	0	60	0	0	0
ENSG00000156603.10	2	0	0	0	3	0	0	0
ENSG00000107249.17	2	1	0	0	36	0	0	0
ENSG00000204149.5	3	3	0	0	8	0	0	0
ENSG00000135919.8	2	2	21	0	26	0	0	0
ENSG00000149089.8	3	0	0	0	35	0	0	5
ENSG00000141574.3	4	1	15	0	106	0	0	0
ENSG00000095261.9	2	0	1	0	58	0	0	0
ENSG00000099785.6	0	3	1	0	8	0	0	0
ENSG00000165935.5	1	0	0	0	4	0	0	0
ENSG00000137818.7	21	15	0	0	33	0	0	0
ENSG00000119523.8	10	2	4	0	7	0	1	0
ENSG00000235281.1	0	0	0	0	0	0	0	1
ENSG00000132017.6	18	1	7	0	44	0	0	0
ENSG00000129493.10	20	6	3	0	215	0	0	0
ENSG00000182310.8	0	0	0	0	0	0	68	69
ENSG00000168575.5	9	18	6	0	521	0	0	0
ENSG00000243508.1	0	0	0	0	0	0	2	0
ENSG00000261794.1	0	0	0	0	1	0	0	0
ENSG00000260804.2	0	0	0	0	0	0	8	0
ENSG00000251073.1	0	0	0	0	0	0	1	0
ENSG00000254144.2	0	0	0	0	0	0	1	0
ENSG00000164111.10	16	8	51	0	112	0	0	0
ENSG00000231842.1	0	0	0	0	0	0	3	342
ENSG00000205832.7	1	0	0	0	1	0	0	0
ENSG00000269924.1	0	0	0	0	0	0	2	0
ENSG00000254687.1	0	0	0	0	0	0	0	1
ENSG00000165055.11	0	0	11	0	66	0	0	0
ENSG00000146223.10	5	0	33	0	129	0	0	0
ENSG00000160202.3	1	0	3	0	14	0	0	0
ENSG00000115317.7	118	18	3	0	37	0	0	0
ENSG00000145979.13	1	4	8	0	177	0	0	0
ENSG00000165806.15	0	2	0	0	62	0	0	0
ENSG00000230081.2	0	0	0	0	0	0	0	1
ENSG00000171574.13	5	4	0	0	8	0	0	1
ENSG00000189308.6	5	9	3	0	147	0	0	2
ENSG00000174827.9	3	0	1	0	50	0	0	0
ENSG00000099624.3	17	1	16	0	41	0	0	0
ENSG00000215863.2	0	0	0	0	0	0	0	2
ENSG00000143184.4	0	0	0	0	7	0	0	0
ENSG00000171241.4	8	0	19	0	93	0	0	0
ENSG00000099385.7	4	1	0	0	64	0	0	0
ENSG00000121931.11	7	1	5	0	30	0	0	0
ENSG00000163406.6	1	2	1	0	9	0	0	0
ENSG00000255202.1	0	0	0	0	0	0	0	1
ENSG00000267379.1	0	0	0	0	0	0	0	7
