ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000207197.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42221	NaN|0.00000
ENSG00000261127.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000188848.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000157216.11	NaN|0.00000	NaN|0.63213	NaN|0.00000	NaN|0.00000	0.6117|16.26130	NaN|0.00000	NaN|0.13703	NaN|0.00000
ENSG00000273096.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000162419.8	NaN|0.00000	NaN|0.00000	NaN|0.53137	NaN|0.00000	-0.7132|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115963.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267959.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.13703	NaN|0.00000
ENSG00000107833.6	NaN|0.00000	NaN|0.00000	NaN|0.90086	NaN|0.00000	2.5894|3.76326	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254184.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9156|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000122644.8	NaN|0.00000	NaN|0.53137	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000101098.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000216863.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000128655.12	NaN|0.00000	NaN|0.20276	NaN|0.00000	NaN|0.00000	0.3061|0.85943	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250608.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276	-0.0321|0.00000
ENSG00000119681.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8524|2.05771	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186908.10	NaN|0.00000	NaN|0.20276	0.3378|0.14449	NaN|0.00000	-0.6957|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112624.8	-2.9549|0.00000	NaN|0.00000	NaN|0.04049	NaN|0.00000	-0.8036|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100744.10	NaN|0.00000	NaN|0.42221	NaN|0.00000	NaN|0.00000	-1.7326|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000145217.9	-0.1714|0.00000	-1.0221|0.00000	-0.1907|0.00000	NaN|0.00000	1.5268|15.64193	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000085788.9	-1.1476|0.00000	-1.6070|0.00000	2.3263|5.84585	NaN|0.00000	-0.5729|0.00000	NaN|0.00000	NaN|0.00000	-0.4314|0.00000
ENSG00000138386.12	-0.7850|0.00000	3.0223|10.37183	-2.4695|0.00000	NaN|0.00000	1.1461|10.30482	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197746.9	-1.0535|0.00000	NaN|0.00000	1.1998|24.01231	NaN|0.00000	-0.3514|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000150687.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116288.8	NaN|0.00000	NaN|0.13703	NaN|0.00000	NaN|0.00000	-0.3759|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000127084.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.7784|1.79288	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272476.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237374.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124731.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250295.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238531.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.4106|0.00000	NaN|0.00000
ENSG00000249715.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.5529|1.26766
ENSG00000175518.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243587.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7853|0.71586	-0.6133|0.00000
ENSG00000152133.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000065135.7	NaN|0.00000	NaN|0.00000	2.9113|5.83981	NaN|0.00000	-0.3198|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239216.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000120738.7	-0.2851|0.00000	1.1479|1.46958	NaN|0.00000	NaN|0.00000	NaN|0.06287	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000165209.14	-1.6070|0.00000	NaN|0.00000	0.6598|0.38932	NaN|0.00000	-0.0208|0.00000	NaN|0.00000	NaN|0.00000	0.1154|0.16817
ENSG00000267078.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276	NaN|0.00000
ENSG00000200095.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273244.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000135253.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.6073|2.21658	1.2150|3.82892
ENSG00000132386.6	-1.9428|0.00000	-1.3402|0.00000	-2.4695|0.00000	NaN|0.00000	-0.5705|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232969.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203691.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179091.4	0.8834|1.69683	NaN|0.42221	NaN|0.00000	NaN|0.00000	2.1807|23.28561	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000023909.5	-2.4695|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.3455|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000157741.10	-0.9777|0.00000	NaN|0.00000	-0.8257|0.00000	NaN|0.00000	-0.7146|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000095203.10	-0.4695|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0027|0.00805	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000146700.8	-0.2601|0.00000	NaN|0.00000	-1.8480|0.00000	NaN|0.00000	0.1810|0.50210	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000120008.11	-1.2996|0.00000	NaN|0.00000	NaN|0.42221	NaN|0.00000	-0.4868|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256540.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000146350.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2364|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000241370.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1325|0.95039	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229862.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232940.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.8480|0.00000
ENSG00000144028.10	-0.5963|0.00000	NaN|0.00000	1.6598|1.45903	NaN|0.00000	0.3797|1.32613	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000072694.14	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.4430|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186205.8	-0.1476|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3984|8.91542	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000141959.12	0.5794|2.44425	NaN|0.00000	0.6755|0.63431	NaN|0.00000	2.7861|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203865.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.1419|0.12816
ENSG00000256150.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0530|0.00000
ENSG00000178723.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000056097.11	-1.1476|0.00000	NaN|0.00000	2.0077|4.93874	NaN|0.00000	-0.9681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174718.7	-2.4695|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7974|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215595.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204577.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000187260.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5261|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152359.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1949|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000188263.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166825.9	-1.1746|0.00000	-1.4502|0.00000	-1.9411|0.00000	NaN|0.00000	1.1428|39.68056	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186714.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258365.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234284.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171649.7	NaN|0.20276	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000177666.11	-0.8701|0.00000	0.6179|0.42794	-0.3175|0.00000	NaN|0.00000	2.1803|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000092377.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3766|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258763.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143341.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259172.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2999|0.12915
ENSG00000184347.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000145949.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2447|1.29669	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000265700.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276	NaN|0.00000
ENSG00000259701.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229425.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5626|0.00000
ENSG00000101938.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000110060.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234424.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213854.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000212998.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253248.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263105.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000110721.7	-0.8539|0.00000	0.4898|0.25542	0.7321|1.28638	NaN|0.00000	-0.7931|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234936.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271555.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259577.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276	NaN|0.00000
ENSG00000183807.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234494.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6353|2.34250
ENSG00000214626.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.13703	NaN|0.00000
ENSG00000101412.9	0.9030|1.14563	NaN|0.20276	3.8173|33.10727	NaN|0.00000	2.8708|42.01657	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000266490.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000095321.12	-1.0651|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2351|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160131.9	NaN|0.00000	NaN|0.00000	-0.2731|0.00000	NaN|0.00000	1.2545|2.18417	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000064601.12	-0.7326|0.00000	NaN|0.90086	-0.5626|0.00000	NaN|0.00000	0.8400|6.59440	NaN|0.00000	NaN|0.26683	NaN|0.00000
ENSG00000267360.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.4846|0.00000	NaN|0.00000	NaN|0.00000	2.3118|2.92834
ENSG00000152422.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1476|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173193.9	-0.4886|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1664|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263421.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164430.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164938.9	NaN|0.00000	NaN|0.00000	-0.7115|0.00000	NaN|0.00000	-1.1184|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000120253.9	NaN|0.06287	NaN|0.00000	-0.6171|0.00000	NaN|0.00000	-1.1808|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251331.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257907.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207205.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232662.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272678.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000121350.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0540|0.01058	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000075035.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254912.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249614.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000142168.10	-0.5626|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2674|0.28706	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116874.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0862|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182578.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221750.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.9889|0.00000	NaN|0.00000
ENSG00000177192.9	-0.2216|0.00000	1.0147|3.80841	NaN|0.00000	NaN|0.00000	-0.7007|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255337.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2003|0.05307
ENSG00000155621.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.8395|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000158528.7	-1.2065|0.00000	-0.4695|0.00000	-0.9647|0.00000	NaN|0.00000	-0.5152|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000139899.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198746.8	-0.1476|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0805|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000146856.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.3068|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166484.15	NaN|0.00000	NaN|0.42221	NaN|0.00000	NaN|0.00000	NaN|0.53137	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169629.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.7326|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198477.3	NaN|0.00000	NaN|0.00000	NaN|0.02719	NaN|0.00000	0.3219|0.17786	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115419.8	-0.5323|0.00000	-2.3846|0.00000	-0.1032|0.00000	NaN|0.00000	-0.4815|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099377.9	0.9304|0.81799	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.4963|1.89970	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225479.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20276	-1.5850|0.00000
ENSG00000113845.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.4072|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243679.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.4695|0.00000	NaN|0.00000
ENSG00000236066.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.0516|0.00000
ENSG00000168522.8	-1.6070|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5273|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114744.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.6330|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000144847.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000144857.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000241014.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0545|0.00000
ENSG00000266704.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000012817.11	-1.2137|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1136|0.00000	NaN|0.00000	NaN|0.53137	NaN|0.00000
ENSG00000170819.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253882.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229816.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.1476|0.00000	NaN|0.00000
ENSG00000271789.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1476|0.00000	NaN|0.00000
ENSG00000228201.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.13703
ENSG00000233237.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223829.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251211.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000099901.12	-3.4781|0.00000	2.0451|3.37897	1.6598|1.45903	NaN|0.00000	3.1523|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176946.7	-1.2631|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6007|6.80275	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130713.11	NaN|0.00000	NaN|0.00000	-3.4695|0.00000	NaN|0.00000	-0.7326|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000139618.10	0.6300|0.31287	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9679|1.63006	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231290.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0223|0.04614
ENSG00000104044.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.2851|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000105063.14	-0.3846|0.00000	0.3288|0.31557	-0.1159|0.00000	NaN|0.00000	1.7177|63.54595	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124193.10	-0.6514|0.00000	1.0223|1.26593	-1.1960|0.00000	NaN|0.00000	4.0215|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
